class,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62
U,0.0,0.0,0.0,0.15854490521098413,-0.09443470258523484,-0.07796701655477525,0.22170435127760102,-0.27887463311276905,-0.10049069669772175,0.10999679578112397,-0.4134564043574954,-0.12323653476723004,-0.015104640809996845,-0.47066719050203354,-0.14118489282443614,0.1855021651633563,-0.46042680707924627,-0.03189849895525288,0.2180222906136496,-0.6695654261821616,-0.08927364855395278,0.22059057399584633,-0.79908732885642,-0.12203126928894494,0.2121579234435031,-0.9042840674929451,-0.13710605641596577,0.0751788718073777,-0.460009083582387,-0.04218299296213943,0.10017591476067507,-0.7091905913418647,-0.11319254935127852,0.11779059120166868,-0.8633045394886807,-0.15209450961104945,0.11596716747263987,-0.9801091381188427,-0.16105183465056214,-0.02442697216669036,-0.4130268214907756,-0.06495508699232469,-0.02558919041302952,-0.512366148933707,-0.1967607051883265,0.026880174048278232,-0.38501152329499355,-0.22410118243255966,0.05036272985741552,-0.28733091117891146,-0.19473544410686242,-0.11915574151150717,-0.34077881049260206,-0.09076446257135266,-0.08205744316541082,-0.4322428321536777,-0.19179527825361375,-0.028775894320495727,-0.3342454836363955,-0.1885200509920823,-0.008979869245488086,-0.24550373471386044,-0.15698037613853388
U,0.0,0.0,0.0,0.14159618355476777,-0.10668337650210066,-0.07965878514556397,0.20352167942410046,-0.2943717233215224,-0.10258978858071686,0.09121954303904607,-0.4260058371290623,-0.125175390159526,-0.03799873149898093,-0.47959422984079864,-0.14277132599993314,0.1654491729878614,-0.4650470075994214,-0.03388447800890402,0.187826708279745,-0.6806012276368831,-0.09070841633750969,0.18412092270702485,-0.8098740528086869,-0.122636867718956,0.1711946973035162,-0.9169295154816505,-0.13679432947333459,0.05895478343205013,-0.4621533261879217,-0.04298834262236621,0.07158983423433689,-0.7139446000206481,-0.1133787152464192,0.08090153375172157,-0.8676612608809201,-0.15234500683169847,0.07436656408266203,-0.9840970462520251,-0.16131527424450237,-0.03653732760277473,-0.414593915909298,-0.06432817253731934,-0.04432223382974498,-0.5102565032501691,-0.19349684748028526,0.006871863321484325,-0.38632812365410185,-0.2200323409122737,0.03133904917903039,-0.2944514751884012,-0.19093785182556686,-0.1264154959815043,-0.3429201816405098,-0.08897278734199095,-0.09774956166938999,-0.4380366827922327,-0.18482287297224034,-0.045630646169242985,-0.34367050932766585,-0.1778195060481132,-0.02444296591139663,-0.2581694606091244,-0.14463378633408155
U,0.0,0.0,0.0,0.15075692056844617,-0.10566182449208096,-0.0746876309858568,0.20518209547997518,-0.2918922929497958,-0.09894333768069014,0.08823912924629919,-0.42132016304942765,-0.1245662630793692,-0.04553972406892462,-0.4726156194288336,-0.14565374223751246,0.15834295262688583,-0.4677686253864885,-0.037278281499327756,0.17810973096883842,-0.6841050252966819,-0.09902628361312114,0.17008384025271198,-0.8135318605406339,-0.13367192446159953,0.15166781853539266,-0.920561674254105,-0.14996651453196685,0.04778923035469673,-0.4618583396298989,-0.05062626906286736,0.056775242173153176,-0.7142844315024341,-0.1272011631184572,0.06686004575504752,-0.8673410713539906,-0.16813324851474098,0.05870245840522128,-0.9822016829910625,-0.17842050136323329,-0.05146823228422565,-0.4118203678827587,-0.07574291944122893,-0.051794931723000585,-0.5028383545919664,-0.20760321781648822,0.009672076140511276,-0.3831314688121528,-0.2339752774915401,0.0370776641805789,-0.29232441268674586,-0.20535722104128276,-0.14350127743424895,-0.3383205081105106,-0.10392765257238673,-0.10543712582836495,-0.4205177449539708,-0.20098621561797084,-0.04539983857723597,-0.3307151287502291,-0.19584874208564762,-0.02237542454237852,-0.24904926780153985,-0.16446413395632772
U,0.0,0.0,0.0,0.1514455820540399,-0.10491226614652129,-0.07969692481503325,0.20691508145071774,-0.2849562469500177,-0.1063085963089145,0.09107812964104042,-0.4148291394947138,-0.1332255823069697,-0.03848484274299879,-0.474605835137127,-0.1552739042962256,0.16578473136108618,-0.4720105049054857,-0.03751770922735794,0.1823320389842802,-0.6888275537520179,-0.09869283798273083,0.17276113097045206,-0.8191652808806339,-0.13357621715579188,0.15353557988465727,-0.9249313798091888,-0.14953701411549167,0.05467095732097229,-0.46686276208377897,-0.04718127254849794,0.060711158802131064,-0.7168473405103127,-0.12264599557344319,0.06586406087223999,-0.8697956792184277,-0.16416421384881733,0.05644651494144762,-0.9830141983213175,-0.17463355018341245,-0.045319614135164075,-0.41709290811664823,-0.06917068265541769,-0.04289097784968633,-0.5110053827272556,-0.1995800913768786,0.014204826220326683,-0.3876911276425425,-0.22630814843786864,0.040739206009438915,-0.29223736181457277,-0.197936163076258,-0.14034776479848388,-0.3439122111828892,-0.09471113095699006,-0.10538225997884336,-0.4242318468792166,-0.19303713711889697,-0.046175410171014564,-0.33397084173954283,-0.19030104615429966,-0.019010141050735986,-0.251690600336243,-0.15961576566894659
U,0.0,0.0,0.0,0.14435603522521326,-0.10990506519975025,-0.07942027896939398,0.20113566229360316,-0.2930027792173677,-0.10718721528597272,0.0836609671438096,-0.4209357723128569,-0.13512532181422232,-0.042858294736769297,-0.4787513803155918,-0.15834923438377144,0.15588660413101252,-0.46899044667085604,-0.04344007817720079,0.1752948168373243,-0.6849652990993172,-0.10451521544473354,0.1692378129360685,-0.8162607165466318,-0.13994825043965503,0.15574054129101858,-0.9231789411064198,-0.1569297256523225,0.04454934674553696,-0.4628764349306285,-0.05415763653546437,0.05131441238071882,-0.7155085013759195,-0.1271057113426681,0.057800306611276955,-0.869130364160611,-0.16681536112375578,0.04944181996946181,-0.9828487708232927,-0.17766203907771083,-0.05289483397514004,-0.41233593894500725,-0.07674029554817213,-0.05452310062839734,-0.5141643971184436,-0.20292878896480465,0.004930252765666167,-0.3966430304678609,-0.22639257002861757,0.03324369475311523,-0.3034859927031364,-0.19784665070575794,-0.1437483127042991,-0.33774630468282246,-0.10315122503627365,-0.11683948428847266,-0.4394061315922856,-0.19568710078360432,-0.059282690971932166,-0.3533101217748073,-0.18754249509584084,-0.03356069083632823,-0.26899548279886176,-0.15507905846496137
U,0.0,0.0,0.0,0.14813362083383616,-0.11039793086588148,-0.08047035090945333,0.2049963125393004,-0.2946439486374414,-0.10283089955149544,0.09138179301282554,-0.41952267252174924,-0.12496394344043128,-0.03601707387488876,-0.4734350024904526,-0.1423256049722033,0.16364065020077428,-0.47914119463289967,-0.03220707289295429,0.18111765941509772,-0.6935513598676653,-0.08858862877998999,0.17259198274585813,-0.8234559131805361,-0.12151731447843706,0.15587846157035531,-0.9290862452468427,-0.13663445670649757,0.05317156586381928,-0.4743489744734929,-0.04080396797492751,0.06078449032380847,-0.7214193057599162,-0.10965484495929688,0.06652185446310674,-0.8743406064840525,-0.14832440729378885,0.05803665621296674,-0.9857484422827042,-0.1578979261195027,-0.044091434241890604,-0.42406989885662794,-0.06250351216489838,-0.050565903164703496,-0.5207821485078253,-0.18889708780126055,0.0035804878412265067,-0.39730995933361457,-0.21621307475941087,0.03139309214486471,-0.3010452311328644,-0.18886328425539975,-0.13448218363888134,-0.3496759857684033,-0.08821718507258271,-0.1101756157984829,-0.4398576569024555,-0.18396824168319087,-0.05659890432921135,-0.3513353298906448,-0.18103630078949684,-0.0315772779871293,-0.26841745685184776,-0.15117673535929282
U,0.0,0.0,0.0,0.14256173950630485,-0.11353317394925884,-0.0757860258830766,0.20081147713171418,-0.29759164189942405,-0.10236022267967436,0.09691198348318877,-0.41557408888182956,-0.13014830792396279,-0.02842574206586559,-0.4616752132992101,-0.15270317450831072,0.1528338482176355,-0.4712642085314795,-0.04432906000908595,0.17682682254591323,-0.6891547750740744,-0.10737134670879318,0.1734286997719296,-0.8135710220491281,-0.14204170408555672,0.16034773864892235,-0.920884830658608,-0.1578049099262593,0.04675355325483378,-0.46812775507733007,-0.055731174818303565,0.06949838729240151,-0.7105207683504099,-0.1339921184078315,0.0773041396573496,-0.8626320514069169,-0.1757765824614634,0.06649294741736225,-0.9800703156636638,-0.1871920519110747,-0.047154734815447956,-0.4256200437331462,-0.07880783686427985,-0.047210602333477514,-0.5160944251908345,-0.20661706268651692,0.006458893409473279,-0.39955268028065805,-0.23288396576905296,0.036136577798901164,-0.30640931649045916,-0.2059027501731678,-0.128982309511463,-0.3627556222806164,-0.10580350018500372,-0.10004517166206504,-0.4481450755420532,-0.19553362252940634,-0.048666557266913955,-0.36260309366854215,-0.18989464868697936,-0.022317888113154497,-0.2795578396744337,-0.1601024224666514
U,0.0,0.0,0.0,0.14422893184637295,-0.1111582605206739,-0.07484002134968659,0.20162901561284519,-0.2992154939522484,-0.0972811273060167,0.08726249177235018,-0.42091806290772443,-0.12149715924183369,-0.042944232045814226,-0.4616211593762013,-0.14058526701389776,0.1563036471287207,-0.473006729394824,-0.03013298719702142,0.17769093250173382,-0.6916091442619444,-0.08654521512879332,0.17192738423673198,-0.8185651109092168,-0.11795082974041965,0.16003377263223253,-0.9235642309884987,-0.13233043259472885,0.04989971712813134,-0.4672275207771044,-0.0421079771064658,0.067297292067912,-0.7152814052254906,-0.11432830746274535,0.0735077661583274,-0.8692890157982199,-0.15461027954653286,0.0625692565813307,-0.9842406041341623,-0.16539504619086656,-0.0416874102140865,-0.42064748432065174,-0.06658199540448029,-0.056001959783717664,-0.5191563978199975,-0.19342285958107855,-0.0029150243369819866,-0.40047686027597834,-0.22116788918095356,0.027529598787845843,-0.30511186354689124,-0.19475421392244602,-0.12456800965419676,-0.3535412126582403,-0.09487574873144343,-0.10710339584060406,-0.444591490545112,-0.18710939287010286,-0.056517898854059535,-0.3573994030518857,-0.18291566034884843,-0.031386622507649786,-0.2737418885775174,-0.15379271041610768
U,0.0,0.0,0.0,0.14448199658729607,-0.10874794220866489,-0.08491301719843969,0.19759559532821616,-0.29485634854460085,-0.11117860757290177,0.0929983015676611,-0.4307863531531322,-0.13601951821186445,-0.03723323365958827,-0.48869691722103475,-0.15634385633155268,0.16050334078563555,-0.4507323345405486,-0.0472515657099585,0.18074226107855618,-0.6682733667600743,-0.11042614798419319,0.17586203322189584,-0.801373262103719,-0.14543699809619198,0.16507365960812712,-0.9125184845469725,-0.1607518359085102,0.05269097901262606,-0.45056698922275784,-0.05378730562043088,0.06233191783048547,-0.707012767400658,-0.13039530448715891,0.07266717993397459,-0.863995963542619,-0.16969926818490025,0.06790606060069536,-0.9816027893482917,-0.1784509200798584,-0.04473738825532811,-0.40797042353567536,-0.07258431514480296,-0.057052710451505034,-0.5139143469179085,-0.2059571958803683,-0.0023861634390729743,-0.3916889916969471,-0.23016553816715715,0.02473745637865449,-0.29386046516510794,-0.1985942699623518,-0.1354031592504444,-0.3435874796199047,-0.09526432492157859,-0.10583520565955841,-0.4441005534573899,-0.19216942008714724,-0.052742842266806866,-0.35722120838955285,-0.1845466220584509,-0.03417634176618395,-0.2715007325358697,-0.15085763833893584
U,0.0,0.0,0.0,0.1454626404513872,-0.10993558305799278,-0.07910751020078079,0.1992342963782125,-0.29180849860378155,-0.10517744594616606,0.08252690837944411,-0.41506200558065176,-0.13218661787257924,-0.04626135384098652,-0.46835894902180464,-0.155323470505532,0.15738875858435886,-0.4765892665249785,-0.033589191631798014,0.1739875297473372,-0.6867022166295236,-0.09407363414434608,0.16531764682792943,-0.8159571084178487,-0.13030375212684359,0.1477196817167269,-0.9213234362198808,-0.14727170374787787,0.045935721237700046,-0.4697082059652506,-0.04571151351189697,0.053356112215672796,-0.7173835648150945,-0.11884663621600186,0.059051390573529365,-0.8706066464117548,-0.1601974245159276,0.049432400550329846,-0.9840888366930333,-0.17066223739299904,-0.05319159305213816,-0.4152000509179814,-0.07048213441500795,-0.058004743540598126,-0.5095575809355273,-0.2018708710870362,0.00145892124925224,-0.38367412864392564,-0.2283025798412498,0.030992177242814747,-0.2856391434953587,-0.19870200404091384,-0.1459409857090946,-0.3344222768637348,-0.09867966554095484,-0.1208257708355364,-0.4297878103016898,-0.19678247000245003,-0.061244131773849714,-0.3398155810461828,-0.18984186603858605,-0.03315176939831581,-0.2532041200195465,-0.15597212465720478
V,0.0,0.0,0.0,0.13591820869773683,-0.08737698467964618,-0.08258718193196153,0.18882506153132955,-0.2490208596034905,-0.11911696368888446,0.03738633926330674,-0.3086983606507677,-0.15551089739483914,-0.10253291890811435,-0.3067564755001242,-0.18934479264416457,0.1554878643602655,-0.4770828161899409,-0.04966369102334889,0.2236978816520003,-0.6673367101955807,-0.11164666110803856,0.2539180711268706,-0.7960701613792838,-0.15140455305637093,0.2766924510709766,-0.9048530618075946,-0.17483789510758999,0.026782965740892336,-0.47912368356359475,-0.0632689345118846,0.023423863376802044,-0.7014147590051965,-0.134639040851979,0.031601201259806214,-0.8494134994003741,-0.18184986104864498,0.03514028189674062,-0.9785656049865035,-0.20291504952963957,-0.08494426735171248,-0.42600200667456756,-0.08784564166465432,-0.06954371339863835,-0.5194842677014458,-0.21018424105533462,-0.03448955535920302,-0.38332520744065407,-0.23391536498665003,-0.031250334918272005,-0.29036823590339333,-0.20890256111664568,-0.1839066395315901,-0.33903353732348357,-0.11644452136165852,-0.1584703836514115,-0.41559885072569913,-0.2033054815674595,-0.12444419562190513,-0.32819366310495973,-0.19160176602512075,-0.12302930923003631,-0.26173991987221096,-0.15879767630771693
V,0.0,0.0,0.0,0.12977599747057056,-0.07500726242445135,-0.08679087072561158,0.18110911023109597,-0.23457411468519962,-0.12397782358159265,0.03537132684119998,-0.29958005663496895,-0.15854555394629,-0.10570753450559661,-0.2933865109680001,-0.19137507658534975,0.16550470298127087,-0.46562313861419613,-0.05907862065360883,0.23034111703562365,-0.6525890497151335,-0.1244909364028282,0.26289955185944697,-0.7817019983308702,-0.16812380781877223,0.2838691786036992,-0.8860313552329294,-0.19324508317076988,0.0335630980696646,-0.4679108573119352,-0.07087268417861028,0.026741539863151198,-0.6922003071870269,-0.1418472832203551,0.031419486336578505,-0.8423955434901722,-0.1921607731775688,0.03097532159987733,-0.9760663081743806,-0.21525587448109126,-0.0831409698429085,-0.4125198872105359,-0.09284873836479174,-0.0719579062296801,-0.5114696221752516,-0.20751778029764165,-0.030969502847868143,-0.3912795440607499,-0.22981426820483958,-0.022764691105213647,-0.31065582411185777,-0.20597011606643248,-0.1894706981360405,-0.3225430805214319,-0.11954325363280487,-0.169929389305192,-0.4093378139486615,-0.1966194022215435,-0.12583121375030065,-0.3361962662641767,-0.17900583355101476,-0.11616143833690798,-0.27908533909725364,-0.14347947410974027
V,0.0,0.0,0.0,0.1184860736124612,-0.07343598440732059,-0.08760867803652601,0.17007124972149693,-0.23019975269602555,-0.12557821349359652,0.028133025042394302,-0.29618338598710814,-0.16183960302974298,-0.10922300054366621,-0.29856033184036945,-0.19642492860011784,0.15617268639325121,-0.4570623932035291,-0.05685761403443469,0.22210126195992272,-0.6477404158414113,-0.12464817328141413,0.2572237999219014,-0.779900573733087,-0.16987121692717994,0.28026568892291587,-0.8844085047853806,-0.19566602369442712,0.021010809968098676,-0.4593340185511179,-0.07006157306523524,0.010660714875101989,-0.6889769689891191,-0.14466307566038025,0.012144160927244435,-0.839994839131091,-0.1983488995389062,0.008817732208547069,-0.9749183564086212,-0.22238805259323366,-0.09663892461289579,-0.4026737736663441,-0.09384923345440996,-0.09384048643242021,-0.4934456647266215,-0.21182006098281023,-0.054041785316028594,-0.3745192134406813,-0.23501900540242743,-0.042230368206825464,-0.2977188613785145,-0.2108632595199353,-0.2041716235745084,-0.311783186732661,-0.12258331934192684,-0.1898867728963839,-0.3903633039214362,-0.20123061831092795,-0.15223019160163628,-0.3126982637779532,-0.1834180143931789,-0.1435137420518989,-0.25570834552119,-0.1472886855829451
V,0.0,0.0,0.0,0.1247748375106556,-0.07070435859811122,-0.09184955066274174,0.16682675170236197,-0.22881342402527302,-0.13323316149255726,0.010878671236399247,-0.2781954305044792,-0.17085540989088216,-0.13309173528473942,-0.27156077589011407,-0.20622866560843878,0.13725939721699437,-0.4635687153198515,-0.06932230891851153,0.20327599854966064,-0.6544783251403578,-0.14163214581674113,0.23070790377448808,-0.7900903962183038,-0.18764355549789263,0.24735861093989608,-0.8982406512260048,-0.2129295784246784,0.0025894546666540967,-0.4559356021891124,-0.08272116870766878,-0.012694230105159353,-0.6850936530015319,-0.16285514218435915,-0.011459387565716959,-0.8357124706018059,-0.21429315118490552,-0.01571223861466766,-0.9718048820918173,-0.23526239967369406,-0.1132808694738651,-0.3944319206063416,-0.10698957082541147,-0.09529284041678218,-0.488531272015391,-0.23301199769148911,-0.04177728972069897,-0.3584072310754349,-0.25182598256222455,-0.029279183893088093,-0.28001919276966186,-0.22214821877474927,-0.21505071205325074,-0.2998981678051932,-0.13606786616072106,-0.18185716186821646,-0.38354563493531424,-0.21774877934203246,-0.1299124353809538,-0.30273486021941326,-0.19505938379518306,-0.12123303162239223,-0.24767593514100036,-0.15460367175533266
V,0.0,0.0,0.0,0.12363347954754278,-0.07718327570145263,-0.08814039749746094,0.15936437067792472,-0.23463593048930076,-0.12727765794812837,0.013862796865882024,-0.2876247364731998,-0.16311454467610975,-0.12285716853325042,-0.2870388008949539,-0.19533200866380107,0.135408829351613,-0.46034777006165994,-0.06624383973331378,0.19020853268480903,-0.6546326059075462,-0.1399318698681186,0.21340067470029153,-0.7928146051537774,-0.18936315091059813,0.22642157074834623,-0.9051791789337273,-0.21920319077739012,0.004053078595423103,-0.4564589134837669,-0.08089277061472513,-0.01702674173464284,-0.6757262867243969,-0.16082954442616648,-0.022390296354405162,-0.8292485034739978,-0.21609914301223482,-0.030896015077980836,-0.969745781533565,-0.24215399119187803,-0.10921783076532374,-0.3949652138052675,-0.1057710604420108,-0.1106452546469093,-0.49582220093507523,-0.22919451855103315,-0.05782982850216597,-0.3665408205314389,-0.2453912605108171,-0.04058886799409094,-0.2817282543868535,-0.21629327233011886,-0.20793912726399,-0.2934581863458344,-0.1362077818894517,-0.19971789915681623,-0.3727462759690286,-0.22465126961567014,-0.14323843682994442,-0.3000055337907813,-0.20803850679509983,-0.12219351522553293,-0.24489491828824994,-0.17113072214433916
V,0.0,0.0,0.0,0.11543808056346147,-0.08480927287530317,-0.07773551257790144,0.14654154037787334,-0.23920702809666847,-0.11900351042574246,0.005889083771841919,-0.2867103999956592,-0.1620854226810784,-0.1272795801919372,-0.26972968735375674,-0.20398404868615821,0.12839221023875205,-0.47281178244591693,-0.06542342806833253,0.17793320528692602,-0.671452876653488,-0.13716498588206386,0.19854770656585655,-0.8078543081135673,-0.1836454840902373,0.21237658629989534,-0.9199365472653847,-0.21080508039572463,-0.0029316169706573125,-0.46360152886051903,-0.08557988471133636,-0.026184442222452937,-0.6821034171455034,-0.16383613322714716,-0.035685157633728114,-0.8327644357539787,-0.21590822674084423,-0.04485835979537017,-0.9696550855146564,-0.24032632542448093,-0.11842018676660107,-0.40050709838359155,-0.11508986659964865,-0.11028809678731503,-0.49177406923938305,-0.23430655639830658,-0.06077200784569674,-0.36055261556515716,-0.25241028005071187,-0.04336489609452502,-0.2741179217588886,-0.22482206893619577,-0.21935801005316208,-0.3028437305739907,-0.14931759642723097,-0.1993888928763963,-0.3827055100122779,-0.2251546906047188,-0.15162895115155292,-0.30933408961019293,-0.20497475369898602,-0.1364996197846061,-0.2562989360413153,-0.16812922589492157
V,0.0,0.0,0.0,0.1774002230168355,-0.09334745162708918,-0.07983814578237935,0.21309363087662433,-0.31149094870214095,-0.0975509930586732,0.03837733999991963,-0.41635297630755513,-0.11227225036243367,-0.12135805415921525,-0.39674609279462636,-0.12433245155734006,0.17535072892059567,-0.43017378202725337,-0.039413547056923195,0.2340079185300116,-0.6595251179553687,-0.09004580453267631,0.2569522237824217,-0.8059209175233181,-0.11788939610116647,0.2760966290159792,-0.92243605211999,-0.1321834895561914,0.041030109744503204,-0.4265647516811275,-0.04758797901263317,0.03970245004693903,-0.6810052155588168,-0.11130241818351244,0.044488356590356236,-0.8505143409632069,-0.1503509182775304,0.043967944584717616,-0.985649502664728,-0.1629781511300503,-0.07357112258837237,-0.38236762184188533,-0.06614347694102113,-0.10178488269237845,-0.5229310249650407,-0.20142652722709234,-0.0481875454126903,-0.3787071027194803,-0.22774051438073775,-0.021133699247490215,-0.2657519176959474,-0.19724536592226344,-0.17910473522964232,-0.30733664725756493,-0.08652074444841563,-0.16910900732792633,-0.40872831717703845,-0.1982898904680119,-0.10610356577346604,-0.29819848723422065,-0.1957059612881372,-0.07679434123053572,-0.20053355652769,-0.16351178944788994
V,0.0,0.0,0.0,0.1211416632242177,-0.07162737898624205,-0.08954603927879157,0.15528082244905828,-0.22334085972156636,-0.13420034861653288,0.003940922920073461,-0.2690718427597478,-0.17587848211671894,-0.13511180630727354,-0.26631130981401013,-0.21463854537601942,0.12606212873108305,-0.4552539095825425,-0.0743064007718031,0.17655384492756618,-0.6541290838449144,-0.153386329081715,0.2006800991460628,-0.7968699460427118,-0.20501106220069049,0.21053757748554325,-0.9094939999749544,-0.23376826704428078,-0.006548561952888916,-0.4496844680907886,-0.08756838585287573,-0.02401417985659477,-0.6697667710166293,-0.1706286741723552,-0.03258164218864749,-0.8266144816914635,-0.2256628212436841,-0.04732547828191732,-0.9671256339570508,-0.24985657335471595,-0.11924180228029427,-0.3881050305404116,-0.11090276927505895,-0.12584194798845402,-0.4884087562006684,-0.23153490572513868,-0.07522317196924977,-0.3758304606896317,-0.24956017782473708,-0.05365263532777226,-0.29705227307582893,-0.22188585192874313,-0.2177149378169218,-0.2885832504469608,-0.13968802436854896,-0.2104385890190047,-0.3619142441592424,-0.2207012195915557,-0.1591757758850974,-0.2992821940708674,-0.20262212647070496,-0.13782575768677444,-0.25133226530472635,-0.16509823709129706
V,0.0,0.0,0.0,0.12538221386943843,-0.09409905310193477,-0.08600779752284886,0.15968302554891145,-0.2547697488710242,-0.12497923654468557,0.015644233628131093,-0.30955128556952105,-0.16212394272199424,-0.11759481724549206,-0.3075603573184369,-0.19653862626082225,0.13020577069398226,-0.4843280379948114,-0.05962169674058309,0.17693193308622784,-0.6775478652128004,-0.1291331497263071,0.19580114380040106,-0.8098476261192236,-0.17485604372341068,0.2062388413606201,-0.9179512078229093,-0.20187369958182622,-0.0010554523226793161,-0.4777863810638691,-0.07096955040100962,-0.028586345140707167,-0.6932834699442422,-0.14997645717253358,-0.04097297506831996,-0.8411967448837178,-0.20201591762624868,-0.05485139164816939,-0.9728186847651279,-0.22497806872249984,-0.1117026247902595,-0.4147448800433144,-0.09269561608995701,-0.11320896282963862,-0.5062085981655532,-0.21410235782651474,-0.060494904628261854,-0.388901616478267,-0.23771975664208353,-0.040091061510821355,-0.30767544179338707,-0.21432048353434996,-0.20837047447769166,-0.3177729436758534,-0.11926145345044566,-0.18995668901552337,-0.38203609790528176,-0.2083208139532858,-0.13807048451741788,-0.307933884378704,-0.2004078649761742,-0.11754668573417462,-0.2543768199612338,-0.1699719079402858
V,0.0,0.0,0.0,0.12857678442585194,-0.06649309005292336,-0.084087751980492,0.16338867227365858,-0.23175344918940313,-0.12170824184335052,0.02046793436343874,-0.2905632676124242,-0.15666828984100134,-0.11971501916239011,-0.2871661227540724,-0.18973080359134636,0.12864373545590704,-0.4454924061562947,-0.06825953345623242,0.17650031492799143,-0.6464178689981761,-0.1449413945427612,0.19857482184314804,-0.7891902050960139,-0.1942959980587952,0.20453123601987758,-0.9023959492374435,-0.2232236762933592,-0.004483617600319522,-0.43814737802286663,-0.0866601078506484,-0.02983761123908889,-0.6695830094537785,-0.17256308639444234,-0.042379119431266946,-0.8266417203095714,-0.23023317175356384,-0.06605797139996634,-0.9645963981373609,-0.25532358511299197,-0.11771848733109513,-0.3708287687406009,-0.11418095812810576,-0.12113307392044056,-0.4712090827290632,-0.24693220021888151,-0.06223119257756035,-0.34862212495256717,-0.26611293483498955,-0.04012007904145082,-0.26384287195630596,-0.23592155065460194,-0.2186007449177672,-0.26702853057282644,-0.1457674391254468,-0.20973717243880483,-0.3445629508252712,-0.24471340189515312,-0.15107792028393977,-0.2674268744917607,-0.2296041346745715,-0.12860998675714105,-0.20660104413547956,-0.19099341680221615
V,0.0,0.0,0.0,0.12510259934152634,-0.08207650103659056,-0.08671085077477504,0.15880014523357802,-0.24429530232216026,-0.12412443307720457,0.010263905086118,-0.2937335675358306,-0.15898349259695618,-0.1262819191187878,-0.28102433998273835,-0.19138939660611082,0.12705400373688217,-0.4731295478350687,-0.05978632161935761,0.17886283467759387,-0.6695681533270179,-0.12648097412401957,0.2005204730888701,-0.8066760036061823,-0.16980619288655477,0.20996143071660595,-0.915482049188435,-0.1950877775023814,-0.004537929420580046,-0.4629038729883827,-0.07356495701134427,-0.030058463421508783,-0.687973603446264,-0.14900959712061648,-0.04192240791437676,-0.8392662854113803,-0.20094562671665578,-0.059251863789348054,-0.9728939788185973,-0.22353192750926534,-0.11638161685335471,-0.3968558984889609,-0.09767282652767399,-0.11658099586291429,-0.4880267086126983,-0.22121413613448335,-0.06328563192741841,-0.3641815932662287,-0.24505677817042745,-0.045967832120013076,-0.28261155979289615,-0.2195832839858433,-0.2151010500848554,-0.2977024481533867,-0.12634489317121522,-0.20243969344026932,-0.3743708662762381,-0.2155841100589981,-0.14872568760568888,-0.2979921668809084,-0.20314694052499438,-0.12995015214689762,-0.24130461717876675,-0.16878175752225305
V,0.0,0.0,0.0,0.12346302899456,-0.08520275517364843,-0.0843734651221534,0.15462895280410136,-0.2438283636928406,-0.12142842201495783,0.01411465825404534,-0.29590544685782766,-0.15561939304467934,-0.11338219091124974,-0.2910840765944729,-0.18728798047393844,0.1318066954089109,-0.46380625338433396,-0.0668192180390685,0.17918243391453328,-0.6655822971490677,-0.13835451390997,0.19548786709417576,-0.8055911797145845,-0.184459933582932,0.20002882210500963,-0.9180817518533366,-0.2111263534659976,0.0014018711607520133,-0.4565152106965685,-0.0805108896154843,-0.02018005329259033,-0.6837396359738692,-0.15841843853376475,-0.03667725670417184,-0.8373222821884373,-0.21008406687277015,-0.056725142363113504,-0.9709707512110015,-0.23237482332780363,-0.10868043604818037,-0.39322348640852905,-0.10370087412173726,-0.10970241755802602,-0.48944751267884257,-0.22556396509673937,-0.06399739772120451,-0.3698658311379872,-0.24728478452448716,-0.048349008325537,-0.2865326203687992,-0.2215747340687033,-0.2037192607545551,-0.2936413685302038,-0.13151115729040228,-0.19444236040186658,-0.36528762963076816,-0.2219198589556378,-0.14842624207541394,-0.29018105415898515,-0.21021155818418544,-0.13110188340352566,-0.2322494616800303,-0.17596385598210637
